timestamp,metadata.location,metadata.sensorId,power.voltage,power.current,power.frequency,_id
2025-01-07T08:54:07.000Z,3P_2HP,POWER001,229.4397,4.9911,50.143,677cebadbafc1a5dacbd4d1c
2025-01-07T08:54:07.000Z,3P_2HP,POWER001,230.4591,5.0017,50.2874,677cebadbafc1a5dacbd4d16
2025-01-07T08:54:07.000Z,3P_2HP,POWER001,230.0203,4.99016,50.1102,677cebadbafc1a5dacbd4d19
2025-01-07T08:54:07.000Z,3P_2HP,POWER001,228.5013,4.99088,49.9166,677cebadbafc1a5dacbd4d13
2025-01-07T08:54:07.000Z,3P_2HP,POWER001,231.8676,4.99138,49.8686,677cebadbafc1a5dacbd4d10
2025-01-07T08:54:07.000Z,3P_2HP,POWER001,229.6412,5.03118,50.1422,677cebadbafc1a5dacbd4d0a
2025-01-07T08:54:07.000Z,3P_2HP,POWER001,230.0423,5.00276,50.2368,677cebadbafc1a5dacbd4d0d
2025-01-07T08:54:08.000Z,3P_2HP,POWER001,230.012,4.98346,49.7642,677cebafbafc1a5dacbd4d3d
2025-01-07T08:54:08.000Z,3P_2HP,POWER001,229.0487,5.05828,50.0574,677cebaebafc1a5dacbd4d3a
2025-01-07T08:54:08.000Z,3P_2HP,POWER001,231.1813,4.9992,50.0268,677cebaebafc1a5dacbd4d37
2025-01-07T08:54:08.000Z,3P_2HP,POWER001,230.7213,5.01354,49.8946,677cebaebafc1a5dacbd4d31
2025-01-07T08:54:08.000Z,3P_2HP,POWER001,230.448,5.0125,49.9664,677cebaebafc1a5dacbd4d34
2025-01-07T08:54:08.000Z,3P_2HP,POWER001,230.7894,5.03,49.9354,677cebaebafc1a5dacbd4d25
2025-01-07T08:54:08.000Z,3P_2HP,POWER001,228.5289,5.0193,50.121,677cebaebafc1a5dacbd4d28
2025-01-07T08:54:08.000Z,3P_2HP,POWER001,230.5226,5.0087,49.7742,677cebaebafc1a5dacbd4d2b
2025-01-07T08:54:08.000Z,3P_2HP,POWER001,230.3652,4.98656,49.9098,677cebaebafc1a5dacbd4d22
2025-01-07T08:54:08.000Z,3P_2HP,POWER001,229.6044,5,50.1764,677cebaebafc1a5dacbd4d2e
2025-01-07T08:54:09.000Z,3P_2HP,POWER001,230.3082,4.98626,50.0312,677cebafbafc1a5dacbd4d52
2025-01-07T08:54:09.000Z,3P_2HP,POWER001,230.356,5.02902,49.935,677cebb0bafc1a5dacbd4d5b
2025-01-07T08:54:09.000Z,3P_2HP,POWER001,229.7203,5.00672,50.4456,677cebafbafc1a5dacbd4d58
2025-01-07T08:54:09.000Z,3P_2HP,POWER001,229.9568,5.00346,50.2844,677cebafbafc1a5dacbd4d55
2025-01-07T08:54:09.000Z,3P_2HP,POWER001,228.8077,4.99448,50.1784,677cebafbafc1a5dacbd4d4f
2025-01-07T08:54:09.000Z,3P_2HP,POWER001,231.5254,4.96884,49.88,677cebafbafc1a5dacbd4d49
2025-01-07T08:54:09.000Z,3P_2HP,POWER001,230.4895,5.05136,50.039,677cebafbafc1a5dacbd4d4c
2025-01-07T08:54:09.000Z,3P_2HP,POWER001,229.1343,5.00034,49.713,677cebafbafc1a5dacbd4d43
2025-01-07T08:54:09.000Z,3P_2HP,POWER001,229.3587,4.99274,50.2644,677cebafbafc1a5dacbd4d46
2025-01-07T08:54:09.000Z,3P_2HP,POWER001,229.5915,4.99132,50.0222,677cebafbafc1a5dacbd4d40
2025-01-07T08:54:10.000Z,3P_2HP,POWER001,232.0203,4.9876,50.326,677cebb0bafc1a5dacbd4d61
2025-01-07T08:54:10.000Z,3P_2HP,POWER001,230.8013,4.98528,50.084,677cebb1bafc1a5dacbd4d79
2025-01-07T08:54:10.000Z,3P_2HP,POWER001,229.7709,5.01794,49.895,677cebb0bafc1a5dacbd4d76
2025-01-07T08:54:10.000Z,3P_2HP,POWER001,230.3386,4.98924,50.0494,677cebb0bafc1a5dacbd4d73
2025-01-07T08:54:10.000Z,3P_2HP,POWER001,229.678,4.98664,50.328,677cebb0bafc1a5dacbd4d70
2025-01-07T08:54:10.000Z,3P_2HP,POWER001,229.9549,4.98588,49.7894,677cebb0bafc1a5dacbd4d6d
2025-01-07T08:54:10.000Z,3P_2HP,POWER001,229.1683,4.9767,49.48,677cebb0bafc1a5dacbd4d6a
2025-01-07T08:54:10.000Z,3P_2HP,POWER001,230.6348,4.972179,49.8624,677cebb0bafc1a5dacbd4d67
2025-01-07T08:54:10.000Z,3P_2HP,POWER001,230.5502,5.0144,49.7236,677cebb0bafc1a5dacbd4d64
2025-01-07T08:54:10.000Z,3P_2HP,POWER001,230.4775,5.03692,49.8522,677cebb0bafc1a5dacbd4d5e
2025-01-07T08:54:11.000Z,3P_2HP,POWER001,230.4094,4.96544,49.7632,677cebb1bafc1a5dacbd4d7f
2025-01-07T08:54:11.000Z,3P_2HP,POWER001,228.6393,4.99422,50.0434,677cebb1bafc1a5dacbd4d97
2025-01-07T08:54:11.000Z,3P_2HP,POWER001,231.4922,5.02426,50.1094,677cebb1bafc1a5dacbd4d94
2025-01-07T08:54:11.000Z,3P_2HP,POWER001,231.5999,4.98366,49.7314,677cebb1bafc1a5dacbd4d91
2025-01-07T08:54:11.000Z,3P_2HP,POWER001,228.6412,5.01218,50.2298,677cebb1bafc1a5dacbd4d8e
2025-01-07T08:54:11.000Z,3P_2HP,POWER001,229.9089,4.98146,49.8266,677cebb1bafc1a5dacbd4d88
2025-01-07T08:54:11.000Z,3P_2HP,POWER001,230.104,5.01154,49.7842,677cebb1bafc1a5dacbd4d8b
2025-01-07T08:54:11.000Z,3P_2HP,POWER001,230.1987,5.02036,50.12159,677cebb1bafc1a5dacbd4d7c
2025-01-07T08:54:11.000Z,3P_2HP,POWER001,231.6413,4.99754,50.3778,677cebb1bafc1a5dacbd4d82
2025-01-07T08:54:11.000Z,3P_2HP,POWER001,231.1021,5.01638,49.7804,677cebb1bafc1a5dacbd4d85
2025-01-07T08:54:12.000Z,3P_2HP,POWER001,231.0451,5.01994,49.577,677cebb2bafc1a5dacbd4d9d
2025-01-07T08:54:12.000Z,3P_2HP,POWER001,229.3891,4.98794,49.9998,677cebb2bafc1a5dacbd4da0
2025-01-07T08:54:12.000Z,3P_2HP,POWER001,231.1509,4.96516,50.226,677cebb2bafc1a5dacbd4da6
2025-01-07T08:54:12.000Z,3P_2HP,POWER001,229.954,5.0325,50.1308,677cebb2bafc1a5dacbd4da3
2025-01-07T08:54:12.000Z,3P_2HP,POWER001,228.4213,5.01964,49.7686,677cebb3bafc1a5dacbd4dac
2025-01-07T08:54:12.000Z,3P_2HP,POWER001,230.5898,5.00734,50.0132,677cebb3bafc1a5dacbd4daf
2025-01-07T08:54:12.000Z,3P_2HP,POWER001,230.046,4.9968,50.0896,677cebb3bafc1a5dacbd4da9
2025-01-07T08:54:12.000Z,3P_2HP,POWER001,229.8022,5.01886,50.2294,677cebb3bafc1a5dacbd4db5
2025-01-07T08:54:12.000Z,3P_2HP,POWER001,230.6394,4.99002,50.2084,677cebb3bafc1a5dacbd4db2
2025-01-07T08:54:12.000Z,3P_2HP,POWER001,230.6136,5.00348,50.0822,677cebb2bafc1a5dacbd4d9a
2025-01-07T08:54:13.000Z,3P_2HP,POWER001,230.5373,4.98054,49.7954,677cebb3bafc1a5dacbd4dbe
2025-01-07T08:54:13.000Z,3P_2HP,POWER001,229.9834,4.96762,50.0122,677cebb4bafc1a5dacbd4dd6
2025-01-07T08:54:13.000Z,3P_2HP,POWER001,228.9117,4.98892,49.9546,677cebb4bafc1a5dacbd4dd3
2025-01-07T08:54:13.000Z,3P_2HP,POWER001,231.8943,5.03422,49.9248,677cebb4bafc1a5dacbd4dd0
2025-01-07T08:54:13.000Z,3P_2HP,POWER001,230.1518,5.01148,49.645,677cebb3bafc1a5dacbd4dcd
2025-01-07T08:54:13.000Z,3P_2HP,POWER001,230.2604,5.0056,49.8644,677cebb3bafc1a5dacbd4dca
2025-01-07T08:54:13.000Z,3P_2HP,POWER001,229.8703,4.99148,50.2704,677cebb3bafc1a5dacbd4dc7
2025-01-07T08:54:13.000Z,3P_2HP,POWER001,231.8676,4.9979,50.1774,677cebb3bafc1a5dacbd4dc4
2025-01-07T08:54:13.000Z,3P_2HP,POWER001,230.794,4.98748,49.8266,677cebb3bafc1a5dacbd4dc1
2025-01-07T08:54:13.000Z,3P_2HP,POWER001,230.2944,4.99356,49.9422,677cebb3bafc1a5dacbd4dbb
2025-01-07T08:54:13.000Z,3P_2HP,POWER001,228.6246,5.00266,49.9922,677cebb3bafc1a5dacbd4db8
2025-01-07T08:54:14.000Z,3P_2HP,POWER001,230.7682,5.0022,49.837,677cebb4bafc1a5dacbd4deb
2025-01-07T08:54:14.000Z,3P_2HP,POWER001,229.5326,5.00736,49.915,677cebb4bafc1a5dacbd4dee
2025-01-07T08:54:14.000Z,3P_2HP,POWER001,228.7,4.99466,50.0124,677cebb4bafc1a5dacbd4df1
2025-01-07T08:54:14.000Z,3P_2HP,POWER001,229.9706,5.00578,49.92941,677cebb4bafc1a5dacbd4ddf
2025-01-07T08:54:14.000Z,3P_2HP,POWER001,229.3431,5.0186,49.9232,677cebb4bafc1a5dacbd4de5
2025-01-07T08:54:14.000Z,3P_2HP,POWER001,230.9954,5.03454,49.801,677cebb4bafc1a5dacbd4de8
2025-01-07T08:54:14.000Z,3P_2HP,POWER001,230.0129,5.00874,50.0818,677cebb4bafc1a5dacbd4ddc
2025-01-07T08:54:14.000Z,3P_2HP,POWER001,228.7976,4.9696,50.5558,677cebb4bafc1a5dacbd4dd9
2025-01-07T08:54:14.000Z,3P_2HP,POWER001,228.6826,5.00592,50.1476,677cebb4bafc1a5dacbd4de2
2025-01-07T08:54:15.000Z,3P_2HP,POWER001,231.2769,4.99214,49.9682,677cebb6bafc1a5dacbd4e06
2025-01-07T08:54:15.000Z,3P_2HP,POWER001,231.2254,4.99032,49.9262,677cebb6bafc1a5dacbd4e0f
2025-01-07T08:54:15.000Z,3P_2HP,POWER001,229.7783,5.01288,50.14,677cebb6bafc1a5dacbd4e09
2025-01-07T08:54:15.000Z,3P_2HP,POWER001,230.5106,4.9892,50.152,677cebb6bafc1a5dacbd4e0c
2025-01-07T08:54:15.000Z,3P_2HP,POWER001,230.6937,4.97562,49.942,677cebb6bafc1a5dacbd4e03
2025-01-07T08:54:15.000Z,3P_2HP,POWER001,230.8575,5.01146,50.2184,677cebb5bafc1a5dacbd4dfd
2025-01-07T08:54:15.000Z,3P_2HP,POWER001,229.368,5.00792,50.03201,677cebb5bafc1a5dacbd4df4
2025-01-07T08:54:15.000Z,3P_2HP,POWER001,229.6523,4.99006,49.978,677cebb5bafc1a5dacbd4dfa
2025-01-07T08:54:15.000Z,3P_2HP,POWER001,229.4673,4.99988,50.00719,677cebb5bafc1a5dacbd4df7
2025-01-07T08:54:15.000Z,3P_2HP,POWER001,228.7194,5.01294,50.15321,677cebb5bafc1a5dacbd4e00
2025-01-07T08:54:16.000Z,3P_2HP,POWER001,229.2539,4.9863,50.0842,677cebb6bafc1a5dacbd4e21
2025-01-07T08:54:16.000Z,3P_2HP,POWER001,230.1049,4.97076,50.0178,677cebb7bafc1a5dacbd4e2d
2025-01-07T08:54:16.000Z,3P_2HP,POWER001,230.5815,5.01448,49.9546,677cebb6bafc1a5dacbd4e2a
2025-01-07T08:54:16.000Z,3P_2HP,POWER001,230.0396,4.99656,49.9604,677cebb6bafc1a5dacbd4e27
2025-01-07T08:54:16.000Z,3P_2HP,POWER001,229.2198,5.00856,50.1484,677cebb6bafc1a5dacbd4e18
2025-01-07T08:54:16.000Z,3P_2HP,POWER001,229.1996,5.01752,49.5896,677cebb6bafc1a5dacbd4e24
2025-01-07T08:54:16.000Z,3P_2HP,POWER001,230.8418,4.99234,49.8744,677cebb6bafc1a5dacbd4e1e
2025-01-07T08:54:16.000Z,3P_2HP,POWER001,230.9393,5.03304,50.0206,677cebb6bafc1a5dacbd4e1b
2025-01-07T08:54:16.000Z,3P_2HP,POWER001,231.4058,5.03188,50.3944,677cebb6bafc1a5dacbd4e15
2025-01-07T08:54:16.000Z,3P_2HP,POWER001,230.6348,5.04052,50.1072,677cebb6bafc1a5dacbd4e12
2025-01-07T08:54:17.000Z,3P_2HP,POWER001,229.2042,5.01674,50.248,677cebb8bafc1a5dacbd4e4b
2025-01-07T08:54:17.000Z,3P_2HP,POWER001,228.4866,4.99214,50.0844,677cebb7bafc1a5dacbd4e48
2025-01-07T08:54:17.000Z,3P_2HP,POWER001,230.23,4.94166,49.7934,677cebb7bafc1a5dacbd4e45
2025-01-07T08:54:17.000Z,3P_2HP,POWER001,229.0303,4.9934,50.158,677cebb7bafc1a5dacbd4e42
2025-01-07T08:54:17.000Z,3P_2HP,POWER001,230.9881,4.9931,49.965,677cebb7bafc1a5dacbd4e33
2025-01-07T08:54:17.000Z,3P_2HP,POWER001,229.4517,4.97712,50.0274,677cebb7bafc1a5dacbd4e36
2025-01-07T08:54:17.000Z,3P_2HP,POWER001,229.8353,4.9856,50.0582,677cebb7bafc1a5dacbd4e3f
2025-01-07T08:54:17.000Z,3P_2HP,POWER001,230.1251,4.98184,50.0468,677cebb7bafc1a5dacbd4e30
2025-01-07T08:54:17.000Z,3P_2HP,POWER001,230.8124,5.0056,49.7696,677cebb7bafc1a5dacbd4e39
2025-01-07T08:54:17.000Z,3P_2HP,POWER001,229.3864,5.015,50.1786,677cebb7bafc1a5dacbd4e3c
2025-01-07T08:54:18.000Z,3P_2HP,POWER001,229.0184,5.013801,49.8504,677cebb8bafc1a5dacbd4e60
2025-01-07T08:54:18.000Z,3P_2HP,POWER001,230.4582,5.05348,50.2922,677cebb9bafc1a5dacbd4e69
2025-01-07T08:54:18.000Z,3P_2HP,POWER001,230.2134,4.98904,50.0802,677cebb8bafc1a5dacbd4e66
2025-01-07T08:54:18.000Z,3P_2HP,POWER001,230.2162,5.00128,49.9912,677cebb8bafc1a5dacbd4e63
2025-01-07T08:54:18.000Z,3P_2HP,POWER001,228.3477,4.99076,49.921,677cebb8bafc1a5dacbd4e5d
2025-01-07T08:54:18.000Z,3P_2HP,POWER001,229.8418,5.03626,49.7364,677cebb8bafc1a5dacbd4e5a
2025-01-07T08:54:18.000Z,3P_2HP,POWER001,230.7507,5.03056,49.9654,677cebb8bafc1a5dacbd4e57
2025-01-07T08:54:18.000Z,3P_2HP,POWER001,229.7277,4.983,49.9696,677cebb8bafc1a5dacbd4e54
2025-01-07T08:54:18.000Z,3P_2HP,POWER001,230.5079,4.96888,49.9512,677cebb8bafc1a5dacbd4e51
2025-01-07T08:54:18.000Z,3P_2HP,POWER001,230.2199,4.97436,50.0856,677cebb8bafc1a5dacbd4e4e
2025-01-07T08:54:19.000Z,3P_2HP,POWER001,230.2907,5.00898,50.1014,677cebb9bafc1a5dacbd4e6c
2025-01-07T08:54:19.000Z,3P_2HP,POWER001,230.4784,4.97048,50.1512,677cebbabafc1a5dacbd4e87
2025-01-07T08:54:19.000Z,3P_2HP,POWER001,228.6071,4.99946,50.1686,677cebbabafc1a5dacbd4e84
2025-01-07T08:54:19.000Z,3P_2HP,POWER001,230.7314,5.01546,49.8534,677cebb9bafc1a5dacbd4e7e
2025-01-07T08:54:19.000Z,3P_2HP,POWER001,229.8298,5.0155,50.0376,677cebb9bafc1a5dacbd4e81
2025-01-07T08:54:19.000Z,3P_2HP,POWER001,229.1932,5.0025,49.9248,677cebb9bafc1a5dacbd4e7b
2025-01-07T08:54:19.000Z,3P_2HP,POWER001,229.9126,5.00398,49.7994,677cebb9bafc1a5dacbd4e78
2025-01-07T08:54:19.000Z,3P_2HP,POWER001,231.4021,4.98788,50.0422,677cebb9bafc1a5dacbd4e75
2025-01-07T08:54:19.000Z,3P_2HP,POWER001,228.8316,4.99382,49.8832,677cebb9bafc1a5dacbd4e72
2025-01-07T08:54:19.000Z,3P_2HP,POWER001,229.736,5.04118,50.1224,677cebb9bafc1a5dacbd4e6f
2025-01-07T08:54:20.000Z,3P_2HP,POWER001,230.6081,4.9626,50.3012,677cebbabafc1a5dacbd4ea2
2025-01-07T08:54:20.000Z,3P_2HP,POWER001,230.2309,4.9917,49.7402,677cebbabafc1a5dacbd4ea5
2025-01-07T08:54:20.000Z,3P_2HP,POWER001,229.253,5.00184,50.137,677cebbabafc1a5dacbd4e9c
2025-01-07T08:54:20.000Z,3P_2HP,POWER001,231.0092,4.97842,49.98161,677cebbabafc1a5dacbd4e9f
2025-01-07T08:54:20.000Z,3P_2HP,POWER001,230.08,4.96054,50.15141,677cebbabafc1a5dacbd4e99
